age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
1.2702729,-0.86387235,-1.6032405,-0.22486615,-0.22550187,0.010322968,Local-gov,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
1.1203793,0.4691437,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
-1.5777043,0.7313405,-2.7809393,-0.22486615,-0.22550187,0.67631793,Private,5th-6th,Never-married,Other-service,Other-relative,White,Male,Mexico,<=50K
-0.6033963,-0.90375334,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,United-States,<=50K
0.8205922,-1.1169456,1.5372896,-0.22486615,-0.22550187,1.6753104,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
-1.4278108,-0.8123601,-0.4255417,-0.22486615,-0.22550187,-0.82217073,Private,HS-grad,Never-married,Sales,Unmarried,Black,Male,Haiti,<=50K
0.5208052,0.64112246,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,<=50K
-0.9031834,-0.8972669,0.7521571,-0.22486615,-0.22550187,0.010322968,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
-0.0038221867,0.9676286,0.35959086,2.5635803,-0.22550187,0.010322968,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
-0.15371571,-0.6720826,-0.4255417,2.5635803,-0.22550187,0.010322968,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
-0.378556,-0.9888082,-0.4255417,-0.22486615,-0.22550187,-1.6546644,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,United-States,<=50K
-1.2029704,0.93881434,-0.032975424,-0.22486615,-0.22550187,0.010322968,State-gov,Some-college,Never-married,Protective-serv,Own-child,Black,Female,United-States,<=50K
0.37091163,0.4625647,1.1447234,-0.22486615,-0.22550187,0.17682171,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
2.169634,-1.4413606,-1.2106742,-0.22486615,-0.22550187,-2.6536567,nan,11th,Married-civ-spouse,nan,Husband,White,Male,United-States,<=50K
-0.6033963,-0.36934775,0.35959086,-0.22486615,-0.22550187,0.010322968,nan,Assoc-voc,Divorced,nan,Unmarried,White,Female,United-States,<=50K
1.3452196,-0.8399715,0.7521571,-0.22486615,-0.22550187,-1.2384175,Private,Assoc-acdm,Married-spouse-absent,Other-service,Not-in-family,White,Male,Iran,<=50K
-0.52844954,-0.32793996,1.1447234,-0.22486615,-0.22550187,-1.2384175,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,United-States,<=50K
-0.378556,-0.6841949,1.1447234,-0.22486615,-0.22550187,0.010322968,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
-0.9031834,0.0033038033,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
-0.378556,-0.74526566,1.1447234,-0.22486615,-0.22550187,0.010322968,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
0.59575194,1.2755175,-1.2106742,-0.22486615,-0.22550187,-0.82217073,Local-gov,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
1.5700599,1.6666291,1.1447234,-0.22486615,-0.22550187,0.010322968,nan,Bachelors,Married-civ-spouse,nan,Husband,White,Male,United-States,>50K
-0.0038221867,-0.89267737,-0.4255417,-0.22486615,-0.22550187,0.010322968,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
2.0197406,-0.28226647,-1.2106742,-0.22486615,-0.22550187,0.010322968,Private,11th,Widowed,Other-service,Unmarried,Other,Male,United-States,<=50K
0.14607134,-0.8862279,0.35959086,-0.22486615,-0.22550187,0.010322968,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
0.29596487,-0.7398433,-0.4255417,-0.22486615,-0.22550187,-0.40592387,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
-0.9031834,-0.69194907,-1.9958067,-0.22486615,-0.22550187,0.010322968,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,Portugal,<=50K
-0.15371571,1.4445722,-1.6032405,-0.22486615,-0.22550187,-1.321667,Private,10th,Married-civ-spouse,Other-service,Wife,White,Female,United-States,<=50K
1.7949002,0.7234754,1.5372896,-0.22486615,-0.22550187,0.010322968,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
0.37091163,-0.10452299,1.1447234,-0.22486615,-0.22550187,0.42656982,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
0.37091163,-0.16035642,1.1447234,-0.22486615,3.568441,0.42656982,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K
-1.2029704,2.0221252,-0.4255417,-0.22486615,-0.22550187,1.2590635,Private,HS-grad,Married-spouse-absent,Sales,Not-in-family,White,Male,United-States,<=50K
-0.7532898,-0.9220098,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
1.3452196,-0.08164924,-0.032975424,-0.22486615,-0.22550187,0.42656982,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
-1.2029704,1.5793628,0.7521571,-0.22486615,-0.22550187,-2.0709112,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
1.4201664,0.1900876,1.1447234,-0.22486615,-0.22550187,0.42656982,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,>50K
0.071124576,2.6755912,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,United-States,<=50K
-0.9031834,-0.055703446,-0.032975424,-0.22486615,-0.22550187,-2.0709112,Federal-gov,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,United-States,<=50K
-1.5777043,-0.9445967,-1.2106742,-0.22486615,-0.22550187,-2.487158,Private,11th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
0.14607134,-0.07297905,0.35959086,-0.22486615,-0.22550187,-0.15617578,State-gov,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
0.5208052,0.59908545,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,<=50K
0.44585842,-0.2922321,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,United-States,<=50K
-1.3528639,1.4706938,-0.032975424,-0.22486615,-0.22550187,-2.487158,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
-0.378556,0.698603,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,United-States,<=50K
-1.1280236,-1.4460056,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
0.59575194,-1.0270144,1.5372896,-0.22486615,-0.22550187,-0.82217073,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
-0.0038221867,-0.17560558,-0.4255417,-0.22486615,-0.22550187,0.84281665,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
1.1953261,-0.16272521,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
0.59575194,0.21328522,-2.7809393,-0.22486615,5.448432,0.42656982,Private,5th-6th,Divorced,Craft-repair,Not-in-family,White,Female,United-States,<=50K
-0.97813016,1.416526,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
0.59575194,-0.769916,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K
-0.15371571,-0.69021875,-0.032975424,-0.22486615,-0.22550187,0.010322968,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Wife,White,Female,United-States,<=50K
-1.1280236,1.8894353,-0.4255417,-0.22486615,-0.22550187,-1.2384175,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
-0.67834306,-0.53439593,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
0.44585842,-0.27645552,-0.032975424,-0.22486615,5.632792,-2.8201556,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
-1.4278108,-1.5404246,-0.032975424,-0.22486615,-0.22550187,-1.9876618,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
-1.4278108,0.37463215,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,United-States,<=50K
-0.22866248,0.2608741,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,United-States,>50K
-0.8282366,1.0122658,1.1447234,-0.22486615,-0.22550187,0.84281665,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
0.59575194,0.7961495,0.7521571,-0.22486615,-0.22550187,0.010322968,Self-emp-not-inc,Assoc-acdm,Separated,Craft-repair,Not-in-family,White,Male,United-States,<=50K
-0.30360925,-0.8679807,1.1447234,2.7125928,-0.22550187,0.42656982,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,nan,>50K
-0.30360925,0.03940954,-0.4255417,-0.22486615,-0.22550187,-0.40592387,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
0.44585842,-0.7064117,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
0.5208052,-0.8783998,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Divorced,Handlers-cleaners,Unmarried,White,Female,United-States,<=50K
-1.3528639,-0.5052671,-0.4255417,-0.22486615,-0.22550187,-0.40592387,nan,HS-grad,Never-married,nan,Other-relative,White,Female,United-States,<=50K
-0.97813016,-0.9718842,1.1447234,-0.22486615,-0.22550187,1.2590635,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
1.0454326,-0.5526616,1.1447234,-0.22486615,-0.22550187,0.84281665,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
-1.3528639,2.0745351,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
-0.7532898,-0.7710726,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
0.895539,0.8924469,1.1447234,-0.22486615,-0.22550187,0.010322968,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
-0.30360925,0.33111465,0.35959086,-0.22486615,-0.22550187,2.008308,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Female,United-States,<=50K
-0.7532898,-0.2352513,-2.3883731,-0.22486615,5.0603046,0.010322968,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,Puerto-Rico,<=50K
0.2210181,2.3454576,1.5372896,-0.22486615,4.5702944,2.0915573,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
-0.7532898,-0.75653595,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
0.59575194,1.1598625,-0.4255417,-0.22486615,-0.22550187,-1.2384175,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
-0.7532898,-0.6362267,-0.032975424,-0.22486615,4.3519726,0.010322968,nan,Some-college,Married-civ-spouse,nan,Wife,White,Female,United-States,>50K
-0.45350277,1.5984982,-0.032975424,-0.22486615,-0.22550187,0.84281665,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
0.2210181,-1.3838893,-0.032975424,-0.22486615,-0.22550187,-1.321667,Local-gov,Some-college,Divorced,Other-service,Not-in-family,Black,Female,United-States,<=50K
-1.0530769,0.46308288,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Black,Female,United-States,<=50K
-0.378556,-0.67922604,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,United-States,<=50K
0.59575194,-0.03256135,2.3224223,5.5155582,-0.22550187,1.6753104,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
-0.52844954,7.784821,-0.032975424,-0.22486615,-0.22550187,0.010322968,State-gov,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
-0.22866248,-0.9203627,-0.81810796,-0.22486615,-0.22550187,0.84281665,Private,12th,Divorced,Craft-repair,Not-in-family,White,Male,United-States,>50K
1.0454326,-0.010575901,-3.1735055,-0.22486615,-0.22550187,0.010322968,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico,<=50K
-0.6033963,2.1662705,-1.2106742,-0.22486615,-0.22550187,-1.7379137,Private,11th,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
-0.30360925,0.4808119,-1.2106742,-0.22486615,-0.22550187,0.010322968,Local-gov,11th,Separated,Machine-op-inspct,Not-in-family,Black,Male,United-States,<=50K
-0.30360925,0.44764864,-0.4255417,-0.22486615,-0.22550187,0.010322968,State-gov,HS-grad,Divorced,Transport-moving,Unmarried,White,Female,United-States,<=50K
-1.3528639,-1.2040917,-0.032975424,-0.22486615,-0.22550187,-0.82217073,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
-1.5777043,-0.15620175,-1.2106742,0.60654783,-0.22550187,-1.8211632,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
-0.45350277,-0.92440635,1.1447234,-0.22486615,-0.22550187,0.010322968,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K
-0.67834306,-0.032422554,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,United-States,<=50K
-0.378556,0.33887804,-1.6032405,-0.22486615,-0.22550187,-0.40592387,Private,10th,Never-married,Craft-repair,Unmarried,White,Female,United-States,<=50K
-0.97813016,-0.5416041,-0.4255417,-0.22486615,-0.22550187,1.6753104,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
-0.15371571,0.5855944,1.5372896,-0.22486615,3.190017,0.010322968,Federal-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
-1.1280236,0.11795941,-0.4255417,-0.22486615,-0.22550187,2.6743028,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,Dominican-Republic,<=50K
1.8698469,0.28114772,-0.4255417,-0.22486615,-0.22550187,0.010322968,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
0.6706987,0.8843689,1.5372896,-0.22486615,-0.22550187,0.010322968,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
3.1439419,-0.7785862,-0.4255417,-0.22486615,-0.22550187,-1.321667,nan,HS-grad,Widowed,nan,Not-in-family,White,Male,United-States,<=50K
-1.5777043,0.098231725,-1.2106742,-0.22486615,-0.22550187,0.010322968,nan,11th,Never-married,nan,Own-child,White,Male,United-States,<=50K
0.14607134,0.112990476,1.1447234,0.60578364,-0.22550187,0.010322968,Self-emp-not-inc,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
-0.6033963,-1.5012561,0.7521571,-0.22486615,-0.22550187,-1.2384175,Private,Assoc-acdm,Married-civ-spouse,Other-service,Wife,White,Female,United-States,>50K
-0.8282366,-0.69904625,-0.032975424,-0.22486615,4.5775714,0.010322968,Private,Some-college,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,Philippines,<=50K
-0.378556,0.15267718,1.5372896,-0.22486615,-0.22550187,0.84281665,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
-0.30360925,0.85996836,-0.4255417,0.0020915254,-0.22550187,1.6753104,Local-gov,HS-grad,Never-married,Farming-fishing,Not-in-family,Black,Male,United-States,<=50K
-0.30360925,-0.69293916,-0.032975424,-0.22486615,-0.22550187,0.010322968,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,Female,United-States,<=50K
-1.1280236,-1.0236185,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
0.29596487,1.371713,-0.032975424,-0.22486615,-0.22550187,0.010322968,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
-0.67834306,1.5870984,1.1447234,-0.22486615,-0.22550187,0.010322968,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
0.5208052,-1.3514016,-0.4255417,-0.22486615,-0.22550187,-0.98866946,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
-1.0530769,-0.0076981755,-0.4255417,-0.22486615,-0.22550187,0.010322968,Federal-gov,HS-grad,Never-married,Armed-Forces,Own-child,White,Male,United-States,<=50K
0.44585842,-0.69651085,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
-0.8282366,1.9797089,-1.9958067,-0.22486615,-0.22550187,0.010322968,Private,9th,Never-married,Craft-repair,Other-relative,White,Male,Mexico,<=50K
-1.3528639,0.98381233,-0.032975424,-0.22486615,-0.22550187,-0.40592387,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
0.44585842,0.9125077,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Widowed,Exec-managerial,Unmarried,Black,Female,United-States,<=50K
0.97048575,-1.2490804,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,<=50K
-1.3528639,-0.4197866,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
-1.5777043,0.6196552,-1.2106742,-0.22486615,-0.22550187,-2.903405,nan,11th,Never-married,nan,Own-child,White,Female,United-States,<=50K
-1.4278108,0.13411538,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Female,United-States,<=50K
0.5208052,0.050217204,-0.032975424,-0.22486615,-0.22550187,1.2590635,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
1.6450067,0.4918694,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
0.29596487,0.05253974,0.7521571,-0.22486615,-0.22550187,0.010322968,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Black,Male,nan,>50K
0.44585842,0.39770022,-0.4255417,-0.22486615,-0.22550187,0.010322968,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,United-States,>50K
0.14607134,-1.1012893,0.35959086,-0.22486615,-0.22550187,0.010322968,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,United-States,>50K
-0.6033963,-0.10669748,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K
-0.0038221867,1.4748948,-0.032975424,-0.22486615,-0.22550187,0.84281665,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,<=50K
-1.1280236,-1.2759422,-0.4255417,-0.22486615,-0.22550187,1.6753104,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
-0.45350277,-0.7047184,-0.032975424,-0.22486615,-0.22550187,0.010322968,nan,Some-college,Married-civ-spouse,nan,Husband,White,Male,United-States,<=50K
0.44585842,-0.69651085,0.7521571,-0.22486615,-0.22550187,0.010322968,Private,Assoc-acdm,Never-married,Farming-fishing,Own-child,White,Male,United-States,<=50K
1.1953261,0.8968144,-0.4255417,-0.22486615,-0.22550187,0.010322968,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,<=50K
-0.45350277,-0.54874754,1.1447234,-0.22486615,-0.22550187,0.84281665,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
0.895539,0.013593291,-3.1735055,-0.22486615,-0.22550187,0.010322968,Private,1st-4th,Married-spouse-absent,Craft-repair,Unmarried,White,Male,United-States,<=50K
-1.0530769,-0.20204179,1.1447234,-0.22486615,-0.22550187,-1.6546644,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,United-States,<=50K
-0.07876895,-0.60327625,-0.4255417,-0.22486615,-0.22550187,1.6753104,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
1.0454326,-1.4463295,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,Male,United-States,<=50K
-0.0038221867,-1.4612733,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
0.8205922,0.008059915,1.5372896,-0.22486615,4.5702944,0.42656982,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
-0.6033963,-0.6787541,1.1447234,-0.22486615,-0.22550187,-1.9876618,Private,Bachelors,Married-civ-spouse,Tech-support,Wife,White,Female,United-States,>50K
1.6450067,0.09308698,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Never-married,Prof-specialty,Unmarried,White,Male,United-States,>50K
-1.2029704,-0.48136622,-0.032975424,-0.22486615,-0.22550187,0.010322968,nan,Some-college,Never-married,nan,Own-child,White,Male,United-States,<=50K
-0.22866248,0.8616062,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
-0.6033963,1.0371382,-0.4255417,-0.22486615,-0.22550187,1.6753104,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,United-States,<=50K
2.169634,-1.3186084,0.35959086,-0.22486615,-0.22550187,-1.321667,Private,Assoc-voc,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
0.59575194,0.80771595,1.1447234,-0.22486615,-0.22550187,0.010322968,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Female,United-States,<=50K
-1.5777043,0.18473929,-1.9958067,-0.22486615,-0.22550187,-2.8201556,Private,9th,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
-1.2029704,0.8284059,-0.032975424,-0.22486615,-0.22550187,-0.82217073,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
-0.8282366,-0.2845335,-1.6032405,-0.22486615,-0.22550187,0.010322968,Private,10th,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
-1.1280236,0.055509996,-0.4255417,-0.22486615,-0.22550187,-0.40592387,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
-0.378556,-0.7417217,0.7521571,-0.22486615,-0.22550187,0.42656982,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,Portugal,<=50K
0.37091163,-0.196018,-0.032975424,-0.22486615,-0.22550187,-1.6546644,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
-0.7532898,-1.1270778,1.1447234,-0.22486615,-0.22550187,-1.6546644,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
0.2210181,0.015925081,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-spouse-absent,Craft-repair,Unmarried,White,Female,United-States,<=50K
1.0454326,0.7388078,-0.81810796,0.0020915254,-0.22550187,0.010322968,nan,12th,Never-married,nan,Other-relative,Black,Male,United-States,<=50K
-0.97813016,-0.019708745,-0.032975424,-0.22486615,-0.22550187,-1.6546644,Private,Some-college,Married-spouse-absent,Adm-clerical,Own-child,Black,Female,United-States,<=50K
1.8698469,1.9396983,-3.1735055,-0.22486615,-0.22550187,-0.40592387,nan,1st-4th,Married-civ-spouse,nan,Husband,White,Male,United-States,<=50K
1.5700599,0.87962204,-0.4255417,-0.22486615,-0.22550187,0.42656982,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
0.5208052,-0.25425723,1.1447234,-0.22486615,-0.22550187,0.010322968,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
-0.0038221867,-0.93332636,1.1447234,5.5155582,-0.22550187,1.6753104,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
0.14607134,1.443758,-0.4255417,-0.22486615,-0.22550187,-0.40592387,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
0.59575194,1.6606423,-0.4255417,-0.22486615,-0.22550187,0.010322968,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
-0.22866248,-1.4775866,0.7521571,-0.22486615,-0.22550187,1.6753104,Private,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
-0.30360925,-0.043063663,-0.4255417,-0.22486615,-0.22550187,-1.2384175,Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
-0.378556,-0.12767434,1.1447234,-0.22486615,-0.22550187,-1.6546644,Private,Bachelors,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
0.2210181,1.3992226,-0.4255417,-0.22486615,-0.22550187,-0.3226745,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
-1.3528639,0.6555296,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
-1.1280236,1.9542812,-2.7809393,-0.22486615,-0.22550187,0.010322968,Private,5th-6th,Never-married,Other-service,Own-child,White,Male,El-Salvador,<=50K
-0.9031834,-1.1808108,-0.032975424,-0.22486615,-0.22550187,-0.40592387,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
2.5443678,1.0334184,-0.4255417,-0.22486615,-0.22550187,-1.6546644,nan,HS-grad,Married-civ-spouse,nan,Husband,White,Male,United-States,<=50K
