age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
46,Private,185847.0,HS-grad,9.0,,Transport-moving,Not-in-family,White,Male,0.0,0.0,,United-States,<=50K
53,Private,83434.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,,,0.0,0.0,,,>50K
53,Federal-gov,167410.0,,13.0,Divorced,Tech-support,,Amer-Indian-Eskimo,Male,0.0,,40.0,United-States,<=50K
19,Private,246226.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
41,Local-gov,103614.0,Bachelors,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
30,,31985.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,
38,Private,220585.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,
35,,190895.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,,,0.0,60.0,United-States,<=50K
,Private,99212.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103.0,0.0,,United-States,>50K
52,Private,163051.0,12th,8.0,Married-civ-spouse,Machine-op-inspct,,White,Male,0.0,1628.0,40.0,United-States,<=50K
47,Private,664821.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,,
42,Private,174112.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
82,Self-emp-inc,120408.0,Some-college,10.0,Widowed,Sales,Not-in-family,White,,0.0,0.0,20.0,United-States,<=50K
24,Private,271379.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K
47,Private,105449.0,,13.0,Married-civ-spouse,Sales,Husband,White,,0.0,0.0,65.0,United-States,>50K
29,Private,32897.0,HS-grad,9.0,Divorced,Other-service,,White,Female,0.0,0.0,25.0,United-States,<=50K
44,Private,89172.0,Masters,14.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,
24,Private,300008.0,HS-grad,9.0,Married-civ-spouse,,Wife,White,Female,0.0,0.0,,United-States,<=50K
19,Private,292511.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
42,Private,32016.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,7298.0,0.0,40.0,United-States,>50K
43,State-gov,98989.0,,9.0,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K
51,Private,274502.0,Some-college,10.0,Widowed,Other-service,,White,Female,0.0,0.0,25.0,United-States,<=50K
24,Private,236696.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Own-child,White,,0.0,0.0,35.0,United-States,<=50K
17,Private,65368.0,11th,,Never-married,Sales,,White,Female,0.0,0.0,12.0,United-States,<=50K
27,Private,120126.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,75.0,United-States,>50K
17,Private,52012.0,11th,7.0,Never-married,Other-service,Own-child,,Female,0.0,0.0,15.0,United-States,<=50K
25,Private,40255.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,80.0,,<=50K
24,State-gov,,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,,0.0,0.0,50.0,United-States,<=50K
,Private,39432.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,,40.0,United-States,<=50K
31,State-gov,60186.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
23,Private,176178.0,,9.0,Never-married,Tech-support,,White,Female,0.0,0.0,40.0,United-States,<=50K
43,Private,331894.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,,60.0,United-States,>50K
25,Private,41526.0,Bachelors,13.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,30.0,Canada,<=50K
24,Private,190015.0,HS-grad,,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,188950.0,Some-college,10.0,Never-married,Tech-support,Own-child,White,Male,0.0,,40.0,United-States,<=50K
20,Federal-gov,114365.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,,0.0,40.0,United-States,<=50K
52,Self-emp-inc,74712.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,>50K
22,Private,82393.0,9th,5.0,Never-married,,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,<=50K
38,Private,31603.0,Bachelors,,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,40.0,,<=50K
41,Federal-gov,106982.0,Some-college,10.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,,>50K
,Private,140782.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,,3.0,United-States,>50K
59,Private,38573.0,Some-college,,Married-civ-spouse,Exec-managerial,,,Male,0.0,0.0,40.0,United-States,
27,Private,110648.0,Bachelors,13.0,Never-married,Tech-support,Own-child,,Male,0.0,0.0,,United-States,<=50K
26,Private,104045.0,Bachelors,,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
43,State-gov,157999.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
39,Private,,Prof-school,15.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2415.0,99.0,United-States,>50K
52,,145155.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
40,Private,187164.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1672.0,45.0,,<=50K
19,Private,188568.0,,10.0,Never-married,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,40.0,United-States,
53,Private,126977.0,HS-grad,9.0,Separated,,Not-in-family,White,,0.0,0.0,,United-States,<=50K
28,Private,188928.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
42,Private,259727.0,,13.0,Divorced,Prof-specialty,Unmarried,Black,Female,25236.0,0.0,,United-States,>50K
24,Private,88126.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,,United-States,<=50K
52,Private,108435.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,50.0,Greece,
19,,30597.0,HS-grad,9.0,Never-married,Sales,Own-child,,,0.0,0.0,35.0,United-States,<=50K
60,Private,173960.0,Bachelors,13.0,Divorced,,Not-in-family,White,Female,,0.0,42.0,United-States,<=50K
32,Private,26803.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
33,Private,143851.0,Bachelors,13.0,,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,,<=50K
26,,285004.0,Bachelors,13.0,,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,35.0,South,<=50K
,Private,33798.0,12th,8.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,,United-States,<=50K
25,Local-gov,315287.0,Some-college,10.0,,Protective-serv,Other-relative,Black,Male,0.0,0.0,,Trinadad&Tobago,<=50K
35,Private,100375.0,10th,6.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
29,Local-gov,220419.0,,13.0,Never-married,Protective-serv,Not-in-family,White,Male,,0.0,56.0,United-States,<=50K
49,Private,165134.0,Assoc-voc,11.0,,Exec-managerial,Unmarried,White,Female,0.0,0.0,35.0,,<=50K
49,Private,90907.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Outlying-US(Guam-USVI-etc),>50K
32,Private,31740.0,Masters,,Married-civ-spouse,Prof-specialty,Husband,,Male,,0.0,40.0,India,<=50K
17,Private,168807.0,7th-8th,4.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,,United-States,<=50K
47,Self-emp-not-inc,149218.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,35.0,United-States,<=50K
45,Federal-gov,171335.0,Masters,,,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
20,Private,164529.0,11th,7.0,Never-married,Farming-fishing,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
30,Private,248588.0,12th,8.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
60,Private,178050.0,HS-grad,9.0,Divorced,Other-service,Unmarried,,Female,0.0,0.0,38.0,United-States,<=50K
,Private,192711.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
,Private,151626.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,45.0,United-States,<=50K
35,Private,174571.0,HS-grad,9.0,,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,,<=50K
50,Private,215990.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,,>50K
31,Private,193285.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
48,Private,173243.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
52,Private,,Some-college,10.0,Divorced,Adm-clerical,Unmarried,,,0.0,0.0,40.0,United-States,<=50K
52,Private,245127.0,9th,,,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Outlying-US(Guam-USVI-etc),<=50K
42,Federal-gov,294431.0,Masters,14.0,,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
35,Private,56201.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,,White,Male,0.0,0.0,40.0,,<=50K
31,Self-emp-inc,72744.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Male,0.0,0.0,30.0,United-States,<=50K
55,Private,200453.0,Some-college,10.0,Married-civ-spouse,Tech-support,,White,,,0.0,40.0,United-States,<=50K
20,Private,303565.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,Germany,<=50K
24,Private,180954.0,Some-college,10.0,Never-married,Other-service,,White,Female,0.0,0.0,,United-States,<=50K
43,Self-emp-inc,,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,,United-States,<=50K
,Private,,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
34,Private,381153.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
39,Federal-gov,129573.0,Bachelors,,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,1741.0,40.0,United-States,<=50K
45,Private,408773.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,,>50K
,Private,118941.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,,40.0,United-States,>50K
33,Private,146440.0,,10.0,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,1740.0,40.0,United-States,<=50K
21,,194723.0,,10.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,Mexico,<=50K
61,Self-emp-not-inc,140300.0,HS-grad,,Never-married,,Not-in-family,White,Female,0.0,0.0,44.0,United-States,<=50K
47,Local-gov,102628.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,
48,Private,204629.0,Masters,14.0,,Exec-managerial,Husband,White,Male,0.0,0.0,,United-States,>50K
28,,,Bachelors,13.0,,Prof-specialty,Other-relative,White,Male,0.0,0.0,50.0,United-States,<=50K
35,Private,139770.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,6849.0,0.0,40.0,United-States,<=50K
41,Private,288568.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,40.0,,>50K
24,Private,,HS-grad,,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,60.0,United-States,<=50K
43,Private,70055.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
41,Private,286970.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,,United-States,<=50K
62,State-gov,101475.0,,12.0,Widowed,Prof-specialty,Not-in-family,White,Female,,0.0,40.0,United-States,<=50K
19,Private,182355.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,,20.0,United-States,<=50K
33,Self-emp-not-inc,33308.0,Some-college,10.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,70.0,United-States,<=50K
25,Private,,HS-grad,9.0,,Adm-clerical,Own-child,Black,Female,0.0,,32.0,United-States,
39,Private,167482.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,60.0,United-States,
45,Self-emp-inc,106517.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,,0.0,0.0,40.0,United-States,<=50K
19,,57366.0,Some-college,,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
40,Private,206066.0,,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
45,Private,231672.0,HS-grad,9.0,Married-civ-spouse,,Husband,Black,Male,0.0,0.0,40.0,,<=50K
26,Private,157028.0,Masters,14.0,Never-married,,Not-in-family,White,Male,0.0,0.0,55.0,United-States,>50K
69,,137109.0,10th,6.0,Divorced,Other-service,Not-in-family,,Female,0.0,0.0,16.0,United-States,<=50K
45,Self-emp-not-inc,196858.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,,United-States,<=50K
29,Private,212102.0,HS-grad,9.0,Separated,Other-service,Unmarried,Black,Female,0.0,,30.0,United-States,<=50K
20,Private,164775.0,,3.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,40.0,Guatemala,<=50K
24,Private,,Bachelors,13.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
38,Private,133299.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,55.0,United-States,<=50K
,Private,32365.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
46,Private,144844.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,,Male,0.0,0.0,,United-States,<=50K
,Private,141645.0,Some-college,10.0,Separated,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
57,Private,123515.0,Assoc-voc,11.0,Never-married,Machine-op-inspct,,White,Female,0.0,0.0,40.0,United-States,
50,Private,33931.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,,40.0,United-States,<=50K
37,Private,,Some-college,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
51,Private,289572.0,Bachelors,13.0,Married-civ-spouse,Sales,,White,Male,,0.0,50.0,United-States,>50K
19,Private,163015.0,Some-college,10.0,Never-married,,Own-child,White,,0.0,0.0,20.0,United-States,<=50K
29,Private,,Bachelors,13.0,,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
29,Private,108775.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
30,Private,195488.0,HS-grad,,Never-married,Priv-house-serv,Own-child,White,Female,0.0,0.0,40.0,Guatemala,<=50K
45,Self-emp-not-inc,201080.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,
61,Private,,,,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,0.0,40.0,United-States,
55,Private,101468.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,3103.0,0.0,40.0,United-States,>50K
,Private,,Bachelors,13.0,Widowed,,,Black,Female,,0.0,40.0,United-States,<=50K
33,Self-emp-not-inc,266674.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,,Male,7298.0,0.0,56.0,United-States,>50K
28,,114158.0,Bachelors,,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1977.0,24.0,,
23,,133712.0,HS-grad,,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,45.0,United-States,<=50K
51,Private,146574.0,,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
33,,164748.0,,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,57206.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
19,Private,407759.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,,United-States,<=50K
,Private,38309.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,2407.0,0.0,40.0,United-States,
26,Private,116044.0,11th,7.0,Separated,Craft-repair,Other-relative,White,Male,2907.0,0.0,,United-States,<=50K
59,Self-emp-not-inc,190514.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,20.0,,<=50K
28,Private,296450.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,,<=50K
47,Private,,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,
19,Private,111232.0,HS-grad,,Never-married,Sales,Own-child,,Male,0.0,0.0,40.0,United-States,<=50K
33,Private,,HS-grad,9.0,Divorced,Craft-repair,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
34,State-gov,,Bachelors,13.0,,Prof-specialty,Wife,White,Female,0.0,0.0,45.0,United-States,
35,Private,133906.0,HS-grad,,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
23,Private,148948.0,,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,,0.0,45.0,United-States,<=50K
26,Private,195105.0,HS-grad,9.0,Never-married,Sales,Not-in-family,Other,Male,0.0,0.0,40.0,United-States,<=50K
20,Private,37932.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
20,Private,206008.0,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
,Self-emp-not-inc,282631.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
34,Private,107793.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Germany,>50K
29,Private,78261.0,HS-grad,9.0,Separated,Protective-serv,,,Male,0.0,0.0,55.0,United-States,<=50K
36,Private,199739.0,HS-grad,,Married-civ-spouse,Transport-moving,,White,Male,7298.0,0.0,60.0,United-States,>50K
68,Private,225612.0,Bachelors,13.0,Widowed,Sales,Not-in-family,White,Male,0.0,0.0,35.0,United-States,>50K
,Private,261278.0,Some-college,10.0,Separated,Sales,Other-relative,Black,,0.0,,30.0,United-States,<=50K
50,Self-emp-inc,321822.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,0.0,,United-States,>50K
24,Private,379066.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,2205.0,24.0,United-States,<=50K
44,Federal-gov,,Masters,14.0,,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
31,Self-emp-inc,183125.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,99.0,United-States,>50K
,,143604.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,8.0,United-States,<=50K
30,Private,342709.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,
48,,186172.0,Assoc-acdm,12.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
25,Private,154941.0,Bachelors,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,,>50K
,,45975.0,12th,8.0,Married-civ-spouse,Sales,Husband,,Male,0.0,0.0,40.0,Italy,<=50K
65,Private,105491.0,,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,40.0,United-States,>50K
50,,183173.0,,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,40.0,,>50K
,Private,198265.0,1st-4th,2.0,,Exec-managerial,Own-child,,Male,0.0,0.0,21.0,United-States,<=50K
36,Private,367216.0,Some-college,10.0,Married-spouse-absent,Other-service,Own-child,White,Female,0.0,0.0,,,<=50K
21,,364685.0,11th,7.0,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
38,Private,,7th-8th,4.0,Divorced,Sales,Unmarried,,Female,0.0,0.0,40.0,United-States,<=50K
42,Private,223548.0,7th-8th,4.0,,Handlers-cleaners,Husband,White,Male,0.0,0.0,30.0,Mexico,<=50K
24,Private,300584.0,Some-college,10.0,,Craft-repair,Husband,,Male,,0.0,45.0,United-States,<=50K
50,Self-emp-inc,,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,
58,Private,234328.0,Bachelors,,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,399022.0,HS-grad,9.0,,Farming-fishing,Own-child,White,Male,0.0,0.0,,United-States,<=50K
26,Private,93169.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Wife,White,,0.0,,40.0,United-States,
32,Private,,10th,6.0,Never-married,Craft-repair,Unmarried,White,,,0.0,40.0,United-States,<=50K
52,Private,145879.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,65.0,United-States,<=50K
39,Private,200598.0,Bachelors,13.0,Married-civ-spouse,,,White,Male,0.0,0.0,55.0,United-States,<=50K
34,Private,180284.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
32,Private,130057.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,,United-States,>50K
40,Self-emp-not-inc,145441.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,30.0,United-States,<=50K
51,Local-gov,199688.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,,0.0,0.0,40.0,United-States,>50K
45,Private,105431.0,HS-grad,9.0,Divorced,Farming-fishing,Unmarried,Black,Female,0.0,0.0,39.0,United-States,<=50K
29,,236436.0,Assoc-acdm,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,8614.0,0.0,,United-States,>50K
22,Private,214731.0,10th,6.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
36,Private,,HS-grad,9.0,Never-married,Transport-moving,Own-child,Black,Male,0.0,0.0,48.0,United-States,<=50K
43,Self-emp-not-inc,293809.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,,Male,,0.0,20.0,United-States,<=50K
27,Private,135001.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
26,Private,198986.0,HS-grad,9.0,Never-married,Craft-repair,,White,Male,0.0,,40.0,United-States,<=50K
35,Self-emp-not-inc,190895.0,,13.0,Divorced,,Not-in-family,White,Male,0.0,0.0,25.0,United-States,<=50K
34,Private,,Some-college,10.0,,Sales,Not-in-family,White,Male,0.0,0.0,65.0,,<=50K
51,Private,172046.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,0.0,45.0,United-States,>50K
51,Local-gov,202044.0,Bachelors,,,Prof-specialty,Not-in-family,White,Female,0.0,0.0,55.0,United-States,<=50K
55,Self-emp-not-inc,53566.0,Doctorate,16.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
19,State-gov,,,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,10.0,United-States,<=50K
39,Self-emp-inc,,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
62,Private,153148.0,HS-grad,9.0,Divorced,,Not-in-family,White,Female,0.0,0.0,84.0,,<=50K
22,Private,211798.0,Some-college,10.0,Never-married,Craft-repair,,White,Male,0.0,0.0,40.0,United-States,<=50K
47,Private,138999.0,9th,5.0,Married-civ-spouse,Craft-repair,,White,Male,4386.0,0.0,48.0,United-States,>50K
31,Private,111363.0,,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
26,Private,202033.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,
32,State-gov,181119.0,Bachelors,13.0,Separated,Prof-specialty,,White,Female,0.0,,40.0,United-States,<=50K
,Self-emp-not-inc,131568.0,,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,66.0,United-States,<=50K
29,,201155.0,,5.0,Never-married,Sales,,White,Female,0.0,0.0,48.0,United-States,<=50K
36,Private,154410.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
24,Private,81145.0,Some-college,10.0,Never-married,,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K
61,Local-gov,115023.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,,,<=50K
19,Private,198663.0,HS-grad,9.0,Never-married,Machine-op-inspct,,White,Male,0.0,0.0,40.0,United-States,<=50K
67,Self-emp-not-inc,195066.0,,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
60,Self-emp-not-inc,35649.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,40.0,United-States,<=50K
33,Private,261639.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,4064.0,0.0,40.0,United-States,<=50K
44,Private,721161.0,,10.0,Separated,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,
32,Private,178615.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,2407.0,0.0,40.0,United-States,<=50K
53,Self-emp-not-inc,93449.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,0.0,40.0,India,>50K
33,Federal-gov,198827.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
28,Private,179191.0,,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
46,Private,99699.0,Bachelors,13.0,,Prof-specialty,Not-in-family,Black,,0.0,1876.0,40.0,United-States,
32,Private,193285.0,Bachelors,13.0,,Exec-managerial,Husband,White,,0.0,0.0,45.0,United-States,>50K
60,Private,,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103.0,0.0,40.0,United-States,>50K
51,Private,244572.0,HS-grad,,Separated,Other-service,Not-in-family,Black,Female,0.0,0.0,37.0,United-States,<=50K
