age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
45,Private,145637.0,Assoc-voc,11.0,Never-married,,,White,Female,14344.0,0.0,48.0,United-States,>50K
28,Private,251905.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,50.0,United-States,
,Private,55213.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,1977.0,52.0,United-States,>50K
48,Self-emp-not-inc,328606.0,Prof-school,15.0,Divorced,Prof-specialty,Unmarried,White,,14084.0,0.0,63.0,United-States,>50K
31,Self-emp-not-inc,340880.0,Bachelors,13.0,,Sales,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
41,,144778.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
42,Private,194537.0,,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
23,State-gov,241951.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
27,Private,126730.0,,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,,<=50K
,Private,220269.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,,0.0,0.0,40.0,United-States,>50K
53,Private,169846.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
35,Private,191807.0,,11.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,40.0,United-States,
25,Private,169905.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,,,40.0,United-States,<=50K
45,Private,112929.0,7th-8th,4.0,Divorced,Machine-op-inspct,,Black,Female,,0.0,35.0,United-States,<=50K
57,Local-gov,,Bachelors,13.0,,,Husband,White,,0.0,1902.0,40.0,United-States,>50K
46,State-gov,107682.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,38.0,United-States,
48,,97863.0,Bachelors,13.0,,Prof-specialty,Husband,White,,0.0,,,Italy,>50K
23,,273010.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
38,Private,256864.0,HS-grad,,Married-civ-spouse,Tech-support,Husband,,Male,0.0,0.0,50.0,United-States,>50K
28,Private,411950.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
70,Self-emp-inc,223275.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,,<=50K
52,Private,38795.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,,Male,0.0,0.0,40.0,United-States,>50K
44,Private,84141.0,,13.0,,,Not-in-family,White,Female,0.0,0.0,65.0,United-States,<=50K
34,,212163.0,Some-college,10.0,Married-civ-spouse,Sales,,White,Male,,0.0,25.0,United-States,<=50K
35,,205852.0,,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
71,Private,99549.0,5th-6th,3.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
20,Private,257509.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
36,Self-emp-not-inc,340001.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,,<=50K
42,Private,209392.0,HS-grad,,Divorced,Protective-serv,Not-in-family,Black,Male,0.0,0.0,35.0,,<=50K
44,Local-gov,101950.0,Prof-school,15.0,Separated,,Unmarried,White,Female,0.0,0.0,40.0,United-States,
43,State-gov,344519.0,,,,Prof-specialty,Wife,White,Female,,0.0,40.0,United-States,>50K
19,Private,,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
57,State-gov,,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,,United-States,>50K
67,Private,197816.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1844.0,,United-States,<=50K
,Private,84648.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K
,State-gov,165108.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
23,,106957.0,11th,,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,14344.0,0.0,40.0,Vietnam,>50K
37,Self-emp-not-inc,32239.0,,9.0,Divorced,,Not-in-family,White,Male,27828.0,0.0,40.0,United-States,>50K
28,Private,221215.0,10th,6.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,40.0,Mexico,<=50K
51,Private,108914.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,,40.0,United-States,<=50K
38,Private,167482.0,Some-college,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,52.0,United-States,
43,State-gov,242521.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,,,Male,0.0,0.0,40.0,United-States,
59,Self-emp-not-inc,165867.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,0.0,25.0,United-States,<=50K
19,Private,369164.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
23,Federal-gov,39603.0,Some-college,10.0,,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K
,Self-emp-not-inc,101233.0,,11.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,15.0,,<=50K
,Private,28334.0,Masters,14.0,Divorced,Exec-managerial,,White,Female,0.0,0.0,40.0,United-States,>50K
45,Private,226081.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,40.0,United-States,>50K
51,Private,182944.0,HS-grad,9.0,Widowed,Tech-support,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
20,Private,291979.0,HS-grad,,Never-married,,Own-child,White,Male,0.0,0.0,,United-States,
57,Private,206343.0,HS-grad,9.0,Separated,Machine-op-inspct,Not-in-family,White,Male,2174.0,0.0,40.0,Cuba,<=50K
,Self-emp-not-inc,26145.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
26,Private,181613.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0.0,0.0,40.0,United-States,<=50K
39,Private,338320.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,60.0,United-States,
35,Private,119098.0,,16.0,Married-civ-spouse,,Husband,,Male,7298.0,0.0,,United-States,>50K
33,Private,219619.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,40.0,United-States,>50K
19,Private,78401.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,,0.0,40.0,United-States,<=50K
30,Private,186932.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,75.0,United-States,<=50K
37,Private,111129.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,39.0,United-States,<=50K
60,Self-emp-not-inc,123190.0,9th,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,67.0,United-States,>50K
34,Private,217460.0,Bachelors,13.0,,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
21,Private,272237.0,Some-college,,Never-married,Other-service,Own-child,,Male,0.0,0.0,35.0,United-States,<=50K
44,Private,165346.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
25,Private,374163.0,HS-grad,9.0,Married-spouse-absent,Farming-fishing,Not-in-family,,,0.0,0.0,40.0,Mexico,<=50K
21,Private,57711.0,HS-grad,,Never-married,Other-service,Not-in-family,White,Female,0.0,,30.0,United-States,<=50K
44,Private,104719.0,Assoc-acdm,12.0,Never-married,,Not-in-family,White,Male,0.0,0.0,38.0,,<=50K
21,Private,34568.0,HS-grad,,Never-married,Craft-repair,Unmarried,White,Male,0.0,,50.0,United-States,<=50K
44,,,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,1902.0,80.0,United-States,
25,Private,198587.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,Black,Female,2174.0,0.0,50.0,United-States,<=50K
,Private,326156.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
35,,154410.0,Bachelors,13.0,,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
51,Private,138179.0,HS-grad,9.0,Separated,Machine-op-inspct,Not-in-family,White,Male,0.0,1876.0,40.0,United-States,<=50K
17,Private,151799.0,,7.0,Never-married,Other-service,,White,Female,0.0,0.0,20.0,United-States,<=50K
51,State-gov,193720.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,56.0,United-States,>50K
27,Private,257124.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
32,,156015.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
30,State-gov,190385.0,Some-college,,Never-married,Adm-clerical,,White,Female,0.0,0.0,37.0,United-States,<=50K
40,Private,303291.0,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,35.0,United-States,<=50K
35,Local-gov,225544.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
22,,440969.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,,0.0,24.0,,<=50K
36,Private,49794.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,45.0,United-States,<=50K
18,Private,219256.0,Some-college,10.0,Never-married,Sales,Own-child,,Female,0.0,0.0,,United-States,<=50K
44,Private,236746.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,10520.0,0.0,45.0,United-States,>50K
55,Private,289257.0,,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,40.0,United-States,<=50K
39,Self-emp-not-inc,140752.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
33,Private,213307.0,1st-4th,2.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,Mexico,<=50K
62,,369734.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,,0.0,0.0,40.0,United-States,<=50K
27,Private,169748.0,HS-grad,9.0,Divorced,Handlers-cleaners,Not-in-family,White,,0.0,0.0,40.0,United-States,<=50K
27,Private,200802.0,Assoc-voc,11.0,Separated,,Own-child,White,,0.0,0.0,40.0,United-States,<=50K
40,Private,,,11.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
39,,179579.0,HS-grad,9.0,,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,165050.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,,,>50K
30,Private,121775.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,,White,Male,0.0,0.0,40.0,United-States,<=50K
17,Private,133449.0,9th,5.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,26.0,United-States,<=50K
39,Private,127772.0,,9.0,Married-civ-spouse,Sales,Husband,White,Male,3103.0,0.0,44.0,,
37,Private,177858.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,2174.0,0.0,40.0,United-States,<=50K
33,Private,159247.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,,40.0,United-States,>50K
36,Private,184655.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,,48.0,United-States,<=50K
28,Private,331381.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
41,State-gov,73199.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,,0.0,0.0,40.0,United-States,<=50K
20,Private,,HS-grad,9.0,Never-married,Other-service,Not-in-family,,Male,0.0,0.0,40.0,United-States,<=50K
29,State-gov,33798.0,Some-college,10.0,Divorced,Adm-clerical,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
26,Private,270151.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
46,Private,177536.0,Some-college,10.0,Divorced,Sales,Unmarried,White,Male,0.0,0.0,60.0,,<=50K
,Private,96128.0,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
,Self-emp-not-inc,45796.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,,United-States,<=50K
60,Private,85995.0,Masters,14.0,Married-civ-spouse,,Husband,Asian-Pac-Islander,,,0.0,50.0,South,>50K
25,Private,295919.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,
48,Federal-gov,167749.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,,White,Female,0.0,0.0,40.0,United-States,>50K
43,Local-gov,214242.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,>50K
,Private,195686.0,Some-college,10.0,,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,
49,Local-gov,193249.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Husband,,,0.0,0.0,40.0,,<=50K
36,Private,166549.0,Bachelors,13.0,,Adm-clerical,Not-in-family,White,Male,0.0,0.0,55.0,United-States,>50K
57,Self-emp-not-inc,287229.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United-States,>50K
26,Private,167106.0,HS-grad,9.0,,Craft-repair,Other-relative,,Male,0.0,,40.0,Hong,<=50K
31,Private,363130.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Male,0.0,0.0,18.0,United-States,
22,State-gov,262819.0,Some-college,10.0,Never-married,Adm-clerical,,White,Female,0.0,0.0,40.0,United-States,<=50K
19,Private,277695.0,9th,,Never-married,Farming-fishing,,White,Male,,0.0,16.0,Mexico,<=50K
47,,347025.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
31,Private,196791.0,Prof-school,15.0,,Prof-specialty,Not-in-family,,Female,0.0,0.0,45.0,United-States,>50K
49,Private,191389.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,,0.0,40.0,United-States,<=50K
34,Self-emp-not-inc,208068.0,9th,,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.0,0.0,40.0,Guatemala,<=50K
48,Local-gov,115497.0,Some-college,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
21,Private,434710.0,Some-college,10.0,Never-married,,Not-in-family,White,Female,0.0,0.0,15.0,United-States,<=50K
,Local-gov,202558.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
53,Private,286085.0,,10.0,Widowed,Sales,,White,Female,0.0,0.0,40.0,United-States,<=50K
36,Self-emp-not-inc,295127.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,,0.0,0.0,84.0,United-States,<=50K
,Private,121130.0,,,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
38,Private,32086.0,Some-college,,Divorced,Adm-clerical,,White,Male,0.0,0.0,,United-States,<=50K
58,Private,105239.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
27,Local-gov,200492.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,,0.0,40.0,United-States,<=50K
29,Private,270379.0,HS-grad,9.0,Never-married,Exec-managerial,,Black,Female,0.0,0.0,40.0,United-States,<=50K
23,State-gov,26842.0,Assoc-voc,11.0,Married-AF-spouse,Adm-clerical,,White,Female,0.0,0.0,30.0,United-States,<=50K
51,Self-emp-inc,98980.0,HS-grad,9.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0.0,0.0,99.0,United-States,>50K
50,,194580.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
29,Private,283760.0,,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
33,Local-gov,,Assoc-acdm,12.0,Married-civ-spouse,,Husband,White,Male,0.0,,50.0,United-States,<=50K
35,State-gov,80771.0,Masters,14.0,Never-married,Prof-specialty,,White,Female,0.0,0.0,,United-States,<=50K
36,Private,,HS-grad,9.0,,Transport-moving,Husband,White,,0.0,0.0,40.0,United-States,<=50K
40,Self-emp-not-inc,230478.0,Assoc-acdm,,Divorced,Exec-managerial,Not-in-family,White,Male,,0.0,30.0,,<=50K
57,Local-gov,343447.0,HS-grad,9.0,Divorced,Protective-serv,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
23,Private,86939.0,HS-grad,9.0,Married-spouse-absent,,,White,Male,0.0,0.0,40.0,United-States,<=50K
65,Self-emp-not-inc,144822.0,9th,,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,45.0,United-States,<=50K
20,Private,275385.0,HS-grad,,Never-married,Handlers-cleaners,,,Male,0.0,,,United-States,<=50K
19,Private,280146.0,,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,,0.0,20.0,United-States,<=50K
33,Private,,HS-grad,9.0,Separated,Other-service,Unmarried,,Female,0.0,0.0,72.0,United-States,
45,Private,98092.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,,<=50K
38,Private,312271.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,,White,,0.0,0.0,50.0,United-States,
20,Private,170091.0,Some-college,10.0,,,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
,Private,206297.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,0.0,48.0,United-States,>50K
37,Private,216924.0,HS-grad,9.0,,Handlers-cleaners,Husband,White,,0.0,0.0,44.0,United-States,>50K
23,Private,234460.0,,4.0,Never-married,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,40.0,Dominican-Republic,<=50K
49,Private,83622.0,Assoc-acdm,12.0,Separated,Adm-clerical,Not-in-family,White,Female,2597.0,0.0,,United-States,<=50K
36,,110622.0,Bachelors,13.0,Divorced,Sales,Unmarried,,Female,0.0,0.0,8.0,South,<=50K
44,Local-gov,151089.0,,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
20,State-gov,375931.0,Some-college,10.0,Never-married,,Own-child,White,Male,0.0,0.0,15.0,United-States,<=50K
39,,166697.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,,0.0,35.0,United-States,<=50K
36,Private,,HS-grad,9.0,Divorced,Other-service,Unmarried,White,,0.0,0.0,40.0,United-States,<=50K
50,Private,204447.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,65.0,United-States,>50K
49,,121124.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,,<=50K
39,Private,367020.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
30,State-gov,352045.0,Masters,14.0,Separated,,Not-in-family,White,Male,,,,United-States,>50K
25,Private,129806.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
,Private,298699.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,40.0,United-States,>50K
35,Private,143152.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,3908.0,0.0,27.0,United-States,<=50K
31,Private,90668.0,,6.0,,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,,<=50K
22,State-gov,96862.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,,40.0,United-States,<=50K
33,,93206.0,5th-6th,3.0,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,<=50K
45,Private,265097.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,1902.0,40.0,United-States,
52,Local-gov,205767.0,,14.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
29,Private,58115.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,41.0,,<=50K
67,Private,212185.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,,0.0,0.0,10.0,,<=50K
43,Local-gov,,Masters,14.0,Divorced,,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
43,Self-emp-not-inc,272165.0,9th,5.0,,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
59,Private,136413.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,,Male,0.0,0.0,40.0,United-States,<=50K
36,Private,241126.0,Some-college,,Divorced,Tech-support,Unmarried,White,Male,0.0,0.0,,United-States,<=50K
45,Self-emp-inc,281911.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
36,Private,134367.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,32.0,United-States,>50K
42,Private,199018.0,Masters,,Married-civ-spouse,Exec-managerial,Husband,White,,,0.0,40.0,United-States,>50K
28,Private,294936.0,Bachelors,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
52,Private,117295.0,1st-4th,2.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,0.0,50.0,United-States,
35,Local-gov,177305.0,Some-college,,Married-civ-spouse,,Husband,,Male,0.0,2377.0,40.0,United-States,<=50K
29,Private,165360.0,Assoc-voc,,Never-married,Adm-clerical,Not-in-family,White,Female,,0.0,40.0,United-States,<=50K
41,Private,89226.0,HS-grad,9.0,,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
29,Private,56630.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,,Male,,0.0,40.0,United-States,<=50K
48,Private,316101.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,,<=50K
39,Private,191103.0,HS-grad,9.0,Never-married,Craft-repair,,White,Male,0.0,0.0,54.0,,<=50K
40,Private,,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K
32,Private,188108.0,HS-grad,9.0,,Craft-repair,Husband,,Male,0.0,0.0,55.0,United-States,<=50K
46,Self-emp-not-inc,142222.0,Some-college,10.0,Separated,Exec-managerial,Unmarried,White,Female,1151.0,0.0,,United-States,<=50K
44,Private,146908.0,HS-grad,9.0,,,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
17,Local-gov,292285.0,11th,7.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K
,Private,,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,,Male,0.0,0.0,38.0,United-States,<=50K
36,Private,75826.0,,13.0,,Adm-clerical,Unmarried,White,,,0.0,40.0,United-States,<=50K
39,Private,37314.0,Masters,14.0,Never-married,,Not-in-family,White,Male,0.0,0.0,50.0,United-States,>50K
,,202729.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
21,,198259.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,,15.0,United-States,<=50K
51,Private,193374.0,1st-4th,2.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,40.0,Mexico,<=50K
33,Private,,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1887.0,50.0,United-States,>50K
45,Private,,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
50,Private,193720.0,Bachelors,13.0,Married-civ-spouse,Sales,,White,Male,7688.0,0.0,40.0,United-States,>50K
61,Local-gov,177189.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,,,0.0,0.0,,,<=50K
52,Private,132973.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K
41,Private,185057.0,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
51,,142717.0,Doctorate,16.0,Divorced,,Not-in-family,White,Female,4787.0,0.0,60.0,United-States,>50K
47,State-gov,188386.0,,13.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,45.0,United-States,
30,State-gov,35683.0,,13.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,
27,Private,221561.0,11th,7.0,Married-civ-spouse,Other-service,Wife,Black,Female,0.0,0.0,32.0,United-States,<=50K
29,,83742.0,HS-grad,9.0,Divorced,Other-service,,White,Female,0.0,0.0,45.0,United-States,<=50K
34,Private,141118.0,Masters,14.0,Divorced,Prof-specialty,Own-child,White,Female,0.0,0.0,60.0,United-States,>50K
43,Private,170230.0,Masters,,Never-married,Tech-support,,White,,0.0,0.0,40.0,United-States,<=50K
66,,38621.0,Assoc-voc,11.0,Widowed,Other-service,Unmarried,Black,Female,3273.0,0.0,40.0,United-States,<=50K
25,Private,108001.0,Some-college,10.0,,Handlers-cleaners,Husband,White,,0.0,0.0,45.0,United-States,<=50K
50,Private,195298.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,,United-States,>50K
25,Private,483822.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,El-Salvador,<=50K
22,,,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,,United-States,<=50K
57,Self-emp-not-inc,264148.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
22,Private,317019.0,11th,7.0,Separated,Other-service,,White,Female,0.0,0.0,20.0,United-States,<=50K
,Private,158651.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,,0.0,0.0,40.0,United-States,>50K
38,Private,252250.0,11th,7.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,65.0,United-States,<=50K
27,Private,261375.0,Bachelors,13.0,,Adm-clerical,Own-child,Black,,0.0,0.0,40.0,United-States,<=50K
,Private,306440.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,,0.0,,66.0,,<=50K
63,Self-emp-not-inc,78383.0,,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
45,Local-gov,,Masters,14.0,,Prof-specialty,Wife,White,Female,0.0,0.0,45.0,,>50K
49,Private,,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,,Female,0.0,1977.0,25.0,United-States,>50K
28,Local-gov,207213.0,,12.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,,United-States,<=50K
